user_A,user_B
249460254,308179012
275644189,438595419
20392564,209479436
211699235,295068087
226928006,357068844
138016515,396769217
226928006,402684579
158899216,372569967
234782039,249363384
257075916,408101427
203187909,228715510
215250264,268452167
258050055,295068087
158899216,201857097
51260918,746926388
209242073,505591803
376551007,436529069
175449277,246635300
182873330,327664089
379141672,746926388
420189120,533542586
344201043,525143737
320893503,613318768
117296642,139588104
158899216,234782039
234782039,470573936
377504580,745539966
183896370,429691120
142510556,237690320
20392564,228084604
302277149,358352534
486072327,529092430
187068147,525143737
290002491,443128531
249363384,435758208
403440922,475838998
278713779,388093430
266594683,367593724
315533367,339721832
182703747,236860601
188897082,287978277
342563378,499386253
295068087,342563378
322346042,448000482
274429961,383808645
136016661,147331652
249460254,392036474
182793052,613318768
277954377,673622815
282665309,367593724
1649037,7974167
302277149,373824042
65103005,117296642
182703747,273502960
188897082,388093430
184942833,365243680
320893503,525143737
137647548,386391749
49610362,255438602
28027341,166970160
181813192,221041702
62394590,324649487
167839854,251116606
183006912,524356872
183006912,313948034
539813568,545493830
217972700,420476642
154276418,159639383
107609261,293268999
80911666,320044698
249363384,462559115
254137451,257096074
182793052,525143737
234782039,673622815
263353639,403440922
367001320,397332866
282551100,737837092
137647548,158899216
158899216,235999451
226928006,443448186
335206832,340459543
117882402,227937236
173111797,236860601
240674108,468803659
257075916,275644189
187068147,249363384
285861513,533542586
216422605,240555637
20424468,134596548
260143806,523955373
117882402,251116606
260143806,536071305
234782039,613050595
158899216,404286648
249363384,436529069
196433732,434373211
216422605,404262360
187068147,470573936
86580372,259529308
310792435,327664089
158899216,422547332
211699235,523955373
322988232,406627657
211699235,536071305
2732994,324649487
324649487,453562178
182703747,573350491
196388283,216422605
258050055,536071305
184942833,327664089
234978271,326146496
284864500,290002491
339171968,454449863
274429961,373674184
376551007,434373211
496939286,712762870
320893503,470573936
199511785,589387953
182793052,249363384
117296642,195082995
152930582,216800494
367593724,470573936
731191,147477010
7974167,178648861
82607603,257096074
496939286,601769950
3554098,80805248
246635300,486072327
266594683,273502960
249460254,311945702
252291590,335858901
240555637,255415922
388093430,436529069
249460254,454773163
187651093,367593724
189612664,353760649
320977551,505591803
454449863,516165559
243816728,329939773
253894555,533542586
438595419,510315848
187068147,673622815
462559115,536071305
166970160,241246487
173111797,573350491
2732994,20392564
137647548,185700509
209479436,310046003
62396309,158899216
402684579,746926388
223746264,422547332
351503947,403440922
320893503,673622815
200489015,536071305
202508992,499386253
327664089,435758208
174694347,250400335
237053290,324690673
325071663,401791610
365929724,448813072
158899216,490816522
211699235,327664089
324649487,455406443
67930066,211609568
158899216,159912486
236860601,284864500
158899216,259177643
202508992,345137341
7974167,269255791
249363384,434373211
259149437,314998672
169184328,402684579
282665309,573350491
173111797,320893503
71996189,134596548
287978277,342563378
389158616,464766605
154604171,158899216
236551076,464507887
327664089,462559115
84471863,250220154
234965704,464779098
536071305,573350491
216422605,282338094
229610131,384715551
302277149,303822881
77538054,428365705
188897082,516165559
169184328,825005936
266594683,438595419
179270742,226165078
209242073,373912794
255627091,464766605
44278934,117296642
402684579,573350491
5893632,117296642
226928006,310792435
228715510,404262360
202508992,277954377
158899216,197652084
440860114,499386253
436529069,523955373
251116606,268452167
158899216,337685903
200489015,327664089
157685181,398280571
280109549,329939773
197555702,225470319
161957424,341237022
404262360,434268423
187068147,282551100
222122101,496939286
443448186,516165559
186798808,251116606
201857097,236860601
250941611,746926388
158899216,335566048
251116606,351022989
196433732,310792435
152930582,154604171
204971076,275369297
169184328,183006912
226928006,282665309
6255699,185995703
166970160,225470319
196388283,255415922
201857097,273502960
251116606,390233596
166970160,250400335
260320762,443128531
285617525,420189120
348117235,516165559
310605213,443128531
183006912,211699235
462559115,497117270
8404293,195677239
116130901,251940155
176482365,284504912
158899216,243816728
185700509,308759883
255627091,340459543
324649487,464116279
456864020,505591803
221031272,302277149
276581705,324649487
158208672,464766605
17605204,84471863
166970160,189463974
173111797,258050055
386391749,405858154
438595419,523955373
335566048,392631930
227455699,240555637
240674108,301859118
137647548,316358076
310792435,436529069
212965965,444857296
249460254,826720649
438595419,536071305
134596548,801223015
273735803,353850392
310792435,376551007
227455699,466766153
137839173,227940150
137839173,266866811
68146980,147331652
62394590,189612664
257075916,345137341
284796224,573350491
302585939,503217564
438595419,454449863
196433732,613318768
235868306,247825158
268607474,274429961
214121125,298444305
365243680,456864020
249460254,823066695
361341456,490576629
313948034,464779098
249460254,508772369
284796224,389179098
302585939,396315736
158899216,169184328
249460254,447778997
20392564,268808118
376551007,613318768
290002491,342563378
342563378,388093430
152930582,183896370
260143806,462559115
324649487,445347436
199511785,365243680
161957424,353760649
196433732,525143737
249460254,258832769
284796224,438595419
189463974,502802985
302277149,821376495
402684579,737837092
404262360,502802985
96633128,251116606
197555702,226165078
209242073,746926388
7974167,227940150
158899216,308759883
302277149,359320337
371766191,673622815
174694347,246635300
411389199,420476642
249460254,282059122
229610131,365929724
201857097,438595419
404286648,545945520
376551007,525143737
166970160,226165078
139588104,231409092
161957424,213648297
226928006,249363384
251116606,404262360
1649037,8404293
132757936,166970160
335566048,365243680
158899216,456864020
188897082,260143806
258050055,436529069
499386253,573350491
158899216,499386253
247825158,365654343
183896370,259529308
351503947,477924553
117296642,176904269
443448186,712762870
231667795,266594683
231667795,440860114
196433732,249363384
199511785,327664089
158899216,346397293
242645393,298444305
302585939,428365705
199347466,464766605
310046003,332344263
158899216,524356872
158899216,313948034
196433732,470573936
254918413,259529308
315533367,440860114
20424468,135907847
200489015,462559115
182703747,202508992
179270742,186076684
202508992,510315848
313948034,524356872
141967481,324649487
154276418,166379022
510315848,525143737
284796224,737837092
104239664,136016661
182873330,231667795
215211830,251940155
166912255,180443865
294133386,335858901
32619273,117296642
183006912,536071305
169184328,310792435
324649487,535285117
173111797,226928006
348117235,601769950
34380146,321118480
410529163,535285117
7140794,96436610
268452167,401791610
523955373,544788621
5381974,5736391
325868088,535285117
187651093,234782039
158899216,268378729
20392564,62394590
154604171,290907272
230378407,329939773
434373211,456864020
144192992,228926932
244465788,433196425
117296642,184602394
249363384,525143737
173111797,275644189
137647548,266866811
183896370,280538843
154276418,216422605
290205743,361013262
158899216,277954377
408101427,499386253
345137341,443128531
434373211,499386253
275644189,456864020
34380146,237690320
116488976,231234398
226928006,613050595
573350491,589387953
169184328,188897082
173111797,202508992
249460254,472295471
275644189,499386253
196433732,673622815
257075916,290002491
202508992,295068087
268006730,284796224
285861513,463029585
376551007,712762870
62394590,209479436
250941611,258050055
251116606,394970612
183777371,365243680
516165559,525143737
107026474,158899216
367593724,438595419
255415922,263353639
158899216,164558330
117296642,149214860
231667795,310605213
144794383,154604171
211699235,434373211
158899216,204620883
361013262,453208976
175449277,240674108
182873330,440860114
174694591,404262360
196433732,613050595
284864500,302585939
158899216,182883753
436529069,462559115
116488976,324649487
187068147,342563378
389179098,440860114
328800754,335858901
166231159,231682638
251116606,269781389
161957424,332322443
144192992,351503947
376551007,613050595
274429961,522447517
291119452,468803659
173111797,200489015
502944774,532450440
162949055,185871488
5671915,7868955
383160263,392991557
179373373,709759485
217810042,509123521
230055588,336573234
196602878,376510497
365929724,384715551
238326510,301859118
140043065,584675010
215510200,356315662
344378149,387195515
165153481,278245531
200832799,251116606
296651789,375518609
268236326,502944774
182732002,193922653
296651789,419467914
263446962,416193774
235785145,342546801
220484044,246824991
248803167,748891039
76297831,151415871
175043479,384818242
175043479,203374898
43803631,220484044
589981703,774081384
247860225,251336641
166978250,178625136
296651789,355109229
175043479,217810042
131541989,774380444
104193890,180034666
196602878,259560001
278245531,550409103
234635262,435465812
184664348,355347460
165654748,537624493
196602878,397924802
180034666,195277525
285617525,309075300
193922653,346965254
213721953,380576694
561754139,609557927
194243235,541260967
409343347,502944774
286114140,360420262
248803167,435198180
248425615,502944774
195277525,502944774
613163179,622421443
234635262,412069139
180325284,213721953
184407526,397924802
349526115,416193774
234635262,240594811
76832318,292429392
234635262,270161818
220484044,234603347
203342122,572255750
170514052,343370327
12020177,421491709
135474453,184187542
319235782,502944774
103793806,131541989
168160317,511112162
181277601,184664348
168160317,222940441
247860225,271204473
251116606,285617525
134190698,517797982
376510497,502944774
222940441,246726446
286529019,675452734
296351219,369713906
248803167,589981703
45125419,376070500
162949055,233053915
